Nível Territorial (Código);Nível Territorial;Unidade de Medida (Código);Unidade de Medida;Valor;Brasil (Código);Brasil;Mês (Código);Mês;Variável (Código);Variável;Geral, grupo, subgrupo, item e subitem (Código);Geral, grupo, subgrupo, item e subitem
1;Brasil;2;%;0,0925;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7649;5102015.Pedágio
1;Brasil;2;%;1,8437;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107654;5102020.Automóvel usado
1;Brasil;2;%;0,0173;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7653;5102037.Pintura de veículo
1;Brasil;2;%;0,0216;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107656;5102051.Aluguel de veículo
1;Brasil;2;%;0,614;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7654;5102053.Motocicleta
1;Brasil;2;%;5,9324;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7656;5104.Combustíveis (veículos)
1;Brasil;2;%;4,9353;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7657;5104001.Gasolina
1;Brasil;2;%;0,6741;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7658;5104002.Etanol
1;Brasil;2;%;0,2467;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7659;5104003.Óleo diesel
1;Brasil;2;%;0,0764;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107657;5104005.Gás veicular
1;Brasil;2;%;13,0921;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7660;6.Saúde e cuidados pessoais
1;Brasil;2;%;3,5983;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7661;61.Produtos farmacêuticos e óticos
1;Brasil;2;%;3,3555;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7662;6101.Produtos farmacêuticos
1;Brasil;2;%;0,2403;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7663;6101001.Anti-infeccioso e antibiótico
1;Brasil;2;%;0,5696;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7664;6101002.Analgésico e antitérmico
1;Brasil;2;%;0,1551;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7665;6101003.Anti-inflamatório e antirreumático
1;Brasil;2;%;0,206;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7666;6101004.Antigripal e antitussígeno
1;Brasil;2;%;0,1355;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;12412;6101006.Dermatológico
1;Brasil;2;%;0,1696;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7669;6101007.Antialérgico e broncodilatador
1;Brasil;2;%;0,1414;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7670;6101009.Gastroprotetor
1;Brasil;2;%;0,2217;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7671;6101010.Vitamina e fortificante
1;Brasil;2;%;0,1965;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47651;6101011.Hormonal
1;Brasil;2;%;0,3129;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7673;6101013.Psicotrópico e anorexígeno
1;Brasil;2;%;0,5941;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7674;6101014.Hipotensor e hipocolesterolêmico
1;Brasil;2;%;0,0947;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107659;6101051.Oftalmológico
1;Brasil;2;%;0,1783;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7677;6101064.Antidiabético
1;Brasil;2;%;0,1399;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47652;6101148.Neurológico
1;Brasil;2;%;0,2428;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;109464;6102.Produtos óticos
1;Brasil;2;%;0,2428;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47653;6102012.Óculos de grau
1;Brasil;2;%;5,4903;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7683;62.Serviços de saúde
1;Brasil;2;%;1,0932;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7684;6201.Serviços médicos e dentários
1;Brasil;2;%;0,515;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7685;6201002.Médico
1;Brasil;2;%;0,5147;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7686;6201003.Dentista
1;Brasil;2;%;0,0173;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;12414;6201005.Aparelho ortodôntico
1;Brasil;2;%;0,0461;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;12436;6201010.Psicólogo
1;Brasil;2;%;0,5822;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7690;6202.Serviços laboratoriais e hospitalares
1;Brasil;2;%;0,0999;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7691;6202003.Exame de laboratório
1;Brasil;2;%;0,3612;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7692;6202004.Hospitalização e cirurgia
1;Brasil;2;%;0,1211;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;12416;6202006.Exame de imagem
1;Brasil;2;%;3,8149;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7695;6203.Plano de saúde
1;Brasil;2;%;3,8149;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7696;6203001.Plano de saúde
1;Brasil;2;%;4,0034;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7697;63.Cuidados pessoais
1;Brasil;2;%;4,0034;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7698;6301.Higiene pessoal
1;Brasil;2;%;0,6258;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7699;6301001.Produto para cabelo
1;Brasil;2;%;0,2151;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;12420;6301002.Fralda descartável
1;Brasil;2;%;0,1213;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;101642;6301004.Produto para barba
1;Brasil;2;%;0,4123;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;101644;6301006.Produto para pele
1;Brasil;2;%;0,2758;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107661;6301007.Produto para higiene bucal
1;Brasil;2;%;0,0036;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7703;6301010.Produto para unha
1;Brasil;2;%;1,0443;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7704;6301011.Perfume
1;Brasil;2;%;0,4154;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7707;6301014.Desodorante
1;Brasil;2;%;0,1125;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7708;6301015.Absorvente higiênico
1;Brasil;2;%;0,3814;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7709;6301016.Sabonete
1;Brasil;2;%;0,2181;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7710;6301017.Papel higiênico
1;Brasil;2;%;0,1777;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7711;6301020.Artigos de maquiagem
1;Brasil;2;%;10,0226;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7712;7.Despesas pessoais
1;Brasil;2;%;6,1753;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7713;71.Serviços pessoais
1;Brasil;2;%;6,1753;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7714;7101.Serviços pessoais
1;Brasil;2;%;0,0121;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7715;7101001.Costureira
1;Brasil;2;%;0,388;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;12421;7101005.Manicure
1;Brasil;2;%;2,7861;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7720;7101010.Empregado doméstico
1;Brasil;2;%;1,0276;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47654;7101011.Cabeleireiro e barbeiro
1;Brasil;2;%;0,0599;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7721;7101014.Depilação
1;Brasil;2;%;0,0189;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7723;7101034.Cartório
1;Brasil;2;%;0,0961;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7724;7101036.Despachante
1;Brasil;2;%;1,6301;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7727;7101076.Serviço bancário
1;Brasil;2;%;0,0507;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7728;7101090.Conselho de classe
1;Brasil;2;%;0,1058;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47655;7101144.Sobrancelha
1;Brasil;2;%;3,8473;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47656;72.Recreação e fumo
1;Brasil;2;%;3,3379;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7730;7201.Recreação
1;Brasil;2;%;0,0831;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7733;7201006.Clube
1;Brasil;2;%;0,0198;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7735;7201010.Instrumento musical
1;Brasil;2;%;0,2736;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47657;7201015.Tratamento de animais (clínica)
1;Brasil;2;%;0,0985;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7736;7201019.Bicicleta
1;Brasil;2;%;0,4005;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107666;7201020.Alimento para animais
1;Brasil;2;%;0,2176;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7738;7201023.Brinquedo
1;Brasil;2;%;0,0359;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47658;7201054.Casa noturna
1;Brasil;2;%;0,426;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107668;7201063.Jogos de azar
1;Brasil;2;%;0,0112;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7746;7201067.Material de caça e pesca
1;Brasil;2;%;0,598;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47659;7201090.Hospedagem
1;Brasil;2;%;0,5563;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47660;7201095.Pacote turístico
1;Brasil;2;%;0,1418;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47661;7201256.Serviço de higiene para animais
1;Brasil;2;%;0,4755;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47662;7201266.Cinema, teatro e concertos
1;Brasil;2;%;0,5094;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7758;7202.Fumo
1;Brasil;2;%;0,5094;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7759;7202041.Cigarro
1;Brasil;2;%;5,9525;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7766;8.Educação
1;Brasil;2;%;5,9525;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7767;81.Cursos, leitura e papelaria
1;Brasil;2;%;4,4935;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;12427;8101.Cursos regulares
1;Brasil;2;%;0,1955;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7769;8101001.Creche
1;Brasil;2;%;0,3298;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47663;8101002.Pré-escola
1;Brasil;2;%;1,5937;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107671;8101003.Ensino fundamental
1;Brasil;2;%;0,4005;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107672;8101004.Ensino médio
1;Brasil;2;%;1,6517;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107673;8101005.Ensino superior
1;Brasil;2;%;0,2547;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107674;8101006.Pós-graduação
1;Brasil;2;%;0,0382;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47664;8101008.Educação de jovens e adultos
1;Brasil;2;%;0,0294;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47665;8101045.Curso técnico
1;Brasil;2;%;0,507;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7777;8102.Leitura
1;Brasil;2;%;0,0313;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7778;8102001.Jornal diário
1;Brasil;2;%;0,033;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107676;8102004.Revista
1;Brasil;2;%;0,3454;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47666;8102007.Livro didático
1;Brasil;2;%;0,0973;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47667;8102008.Livro não didático
1;Brasil;2;%;0,1426;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7782;8103.Papelaria
1;Brasil;2;%;0,0509;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7783;8103001.Caderno
1;Brasil;2;%;0,0917;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7785;8103014.Artigos de papelaria
1;Brasil;2;%;0,8095;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107678;8104.Cursos diversos
1;Brasil;2;%;0,0731;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107679;8104001.Curso preparatório
1;Brasil;2;%;0,2934;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107681;8104003.Curso de idioma
1;Brasil;2;%;0,0549;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107683;8104005.Autoescola
1;Brasil;2;%;0,3882;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;12428;8104006.Atividades físicas
1;Brasil;2;%;4,9129;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7786;9.Comunicação
1;Brasil;2;%;4,9129;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7787;91.Comunicação
1;Brasil;2;%;4,9129;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7788;9101.Comunicação
1;Brasil;2;%;0,0643;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7789;9101001.Correio
1;Brasil;2;%;0,2503;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47668;9101002.Plano de telefonia fixa
1;Brasil;2;%;1,2998;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47669;9101008.Plano de telefonia móvel
1;Brasil;2;%;0,3914;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47670;9101010.Tv por assinatura
1;Brasil;2;%;0,4298;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;107688;9101018.Acesso à internet
1;Brasil;2;%;0,8472;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;7794;9101019.Aparelho telefônico
1;Brasil;2;%;0,0732;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47671;9101115.Serviços de streaming
1;Brasil;2;%;1,5569;1;Brasil;202305;mai/23;357;IPCA15 - Peso mensal;47672;9101116.Combo de telefonia, internet e tv por assinatura
1;Brasil;2;%;0,04;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7169;Índice geral
1;Brasil;2;%;-0,51;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7170;1.Alimentação e bebidas
1;Brasil;2;%;-0,81;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7171;11.Alimentação no domicílio
1;Brasil;2;%;-0,67;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7172;1101.Cereais, leguminosas e oleaginosas
1;Brasil;2;%;0,19;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7173;1101002.Arroz
1;Brasil;2;%;-0,43;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7175;1101051.Feijão - mulatinho
1;Brasil;2;%;-3,29;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7176;1101052.Feijão - preto
1;Brasil;2;%;-3,52;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;47617;1101053.Feijão - macáçar (fradinho)
1;Brasil;2;%;-2,53;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;12222;1101073.Feijão - carioca (rajado)
1;Brasil;2;%;-0,85;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;47618;1101079.Milho (em grão)
1;Brasil;2;%;-0,08;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7184;1102.Farinhas, féculas e massas
1;Brasil;2;%;0,1;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7185;1102001.Farinha de arroz
1;Brasil;2;%;-0,34;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7187;1102006.Macarrão
1;Brasil;2;%;-0,97;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7188;1102008.Fubá de milho
1;Brasil;2;%;1,38;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7190;1102010.Flocos de milho
1;Brasil;2;%;0,48;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7191;1102012.Farinha de trigo
1;Brasil;2;%;-1,2;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7195;1102023.Farinha de mandioca
1;Brasil;2;%;0,94;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;107608;1102029.Massa semipreparada
1;Brasil;2;%;0,97;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;47619;1102061.Macarrão instantâneo
1;Brasil;2;%;-3,67;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7200;1103.Tubérculos, raízes e legumes
1;Brasil;2;%;-2,75;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7201;1103002.Batata-doce
1;Brasil;2;%;-3,62;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7202;1103003.Batata-inglesa
1;Brasil;2;%;1,56;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7204;1103005.Mandioca (aipim)
1;Brasil;2;%;-17,15;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7206;1103020.Abobrinha
1;Brasil;2;%;18,1;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7209;1103025.Pepino
1;Brasil;2;%;-4,67;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7210;1103026.Pimentão
1;Brasil;2;%;-2,92;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7212;1103028.Tomate
1;Brasil;2;%;-0,32;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7215;1103043.Cebola
1;Brasil;2;%;-11,72;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7216;1103044.Cenoura
1;Brasil;2;%;1,32;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7219;1104.Açúcares e derivados
1;Brasil;2;%;1,15;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7220;1104003.Açúcar refinado
1;Brasil;2;%;3,62;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7221;1104004.Açúcar cristal
1;Brasil;2;%;-0,24;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;12224;1104018.Balas
1;Brasil;2;%;0,3;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;107609;1104023.Chocolate em barra e bombom
1;Brasil;2;%;1,19;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7230;1104032.Sorvete
1;Brasil;2;%;1,26;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;107611;1104052.Chocolate e achocolatado em pó
1;Brasil;2;%;-3,29;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7233;1104060.Doce de frutas em pasta
1;Brasil;2;%;-1,93;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7241;1105.Hortaliças e verduras
1;Brasil;2;%;-2,97;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7242;1105001.Alface
1;Brasil;2;%;5,78;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7244;1105004.Coentro
1;Brasil;2;%;-1,87;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7245;1105005.Couve
1;Brasil;2;%;-1,43;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7246;1105006.Couve-flor
1;Brasil;2;%;-4,87;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7248;1105010.Repolho
1;Brasil;2;%;-0,71;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7249;1105012.Cheiro-verde
1;Brasil;2;%;-0,45;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7253;1105019.Brócolis
1;Brasil;2;%;-4,39;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7254;1106.Frutas
1;Brasil;2;%;4,63;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7255;1106001.Banana-da-terra
1;Brasil;2;%;-4,7;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7256;1106003.Abacaxi
1;Brasil;2;%;-1,77;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7257;1106004.Abacate
1;Brasil;2;%;-2,93;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7258;1106005.Banana - d'água
1;Brasil;2;%;0,08;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7259;1106006.Banana - maçã
1;Brasil;2;%;-3,88;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7260;1106008.Banana - prata
1;Brasil;2;%;-17,54;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7262;1106011.Laranja - baía
1;Brasil;2;%;-11,19;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7263;1106012.Laranja - lima
1;Brasil;2;%;-15,19;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7265;1106015.Limão
1;Brasil;2;%;-1,13;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7266;1106017.Maçã
1;Brasil;2;%;-7,32;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7267;1106018.Mamão
1;Brasil;2;%;-9,26;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7268;1106019.Manga
1;Brasil;2;%;-2,94;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7269;1106020.Maracujá
1;Brasil;2;%;2,01;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7270;1106021.Melancia
1;Brasil;2;%;4,69;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7271;1106022.Melão
1;Brasil;2;%;-4,23;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7272;1106023.Pera
1;Brasil;2;%;-6,33;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7275;1106027.Tangerina
1;Brasil;2;%;-6,8;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7276;1106028.Uva
1;Brasil;2;%;-4,06;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7279;1106039.Laranja - pera
1;Brasil;2;%;-2,63;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7280;1106051.Morango
1;Brasil;2;%;6,08;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7281;1106084.Goiaba
1;Brasil;2;%;-1,13;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7283;1107.Carnes
1;Brasil;2;%;-1,82;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7285;1107009.Fígado
1;Brasil;2;%;-0,37;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7287;1107018.Carne de porco
1;Brasil;2;%;-2,31;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7288;1107031.Carne de carneiro
1;Brasil;2;%;1,34;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7290;1107081.Cupim
1;Brasil;2;%;-1,59;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7291;1107084.Contrafilé
1;Brasil;2;%;-1,85;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7292;1107085.Filé-mignon
1;Brasil;2;%;-1,53;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7293;1107087.Chã de dentro
1;Brasil;2;%;-0,74;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7294;1107088.Alcatra
1;Brasil;2;%;-2,19;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7295;1107089.Patinho
1;Brasil;2;%;-1,99;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7296;1107090.Lagarto redondo
1;Brasil;2;%;-1,31;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;12294;1107091.Lagarto comum
1;Brasil;2;%;-1,42;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7298;1107093.Músculo
1;Brasil;2;%;-1,22;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7299;1107094.Pá
1;Brasil;2;%;-0,81;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7300;1107095.Acém
1;Brasil;2;%;-2,08;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7301;1107096.Peito
1;Brasil;2;%;1;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;101448;1107097.Capa de filé
1;Brasil;2;%;-1,21;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7302;1107099.Costela
1;Brasil;2;%;1,12;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;47621;1107208.Picanha
1;Brasil;2;%;-1,05;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7303;1108.Pescados
1;Brasil;2;%;-0,29;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7305;1108002.Peixe - anchova
1;Brasil;2;%;-0,5;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7306;1108004.Peixe - corvina
1;Brasil;2;%;-1,53;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7310;1108012.Peixe - sardinha
1;Brasil;2;%;-0,36;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7311;1108013.Camarão
1;Brasil;2;%;-0,65;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7313;1108019.Peixe - cavala
1;Brasil;2;%;-2,63;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;107615;1108029.Peixe - cação
1;Brasil;2;%;-0,87;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;107616;1108031.Peixe - merluza
1;Brasil;2;%;0;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7317;1108032.Peixe - serra
1;Brasil;2;%;-6,2;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7320;1108038.Peixe - pescada
1;Brasil;2;%;-1,16;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7323;1108045.Caranguejo
1;Brasil;2;%;-0,29;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;12300;1108049.Peixe - castanha
1;Brasil;2;%;3,54;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;12301;1108052.Peixe - palombeta
1;Brasil;2;%;-0,09;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;12431;1108075.Peixe - salmão
1;Brasil;2;%;1,51;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;12302;1108080.Peixe - tilápia
1;Brasil;2;%;-1,44;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;41129;1108087.Peixe - tambaqui
1;Brasil;2;%;-4,71;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;7333;1108088.Peixe - dourada
1;Brasil;2;%;-0,26;1;Brasil;202306;jun/23;355;IPCA15 - Variação mensal;47623;1108092.Peixe - filhote
